doc_id,station_id,station_name,confidence,match_rule,evidence_span,event_label,event_label_name,event_severity,event_line_mentions
ZZM_CN_05898810f2b8,ZZS_548bc6fa98,陈寨东,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_55f9aea406,森林公园北,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_6605be2a4e,省体育中心,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_6a9a14f197,北二十里铺,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_87213b5129,会展中心,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_90c4ce1eb7,沙门,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_90de6fab35,货站街,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_93f56b73b3,果树所,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_95fb90b688,杨君刘,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_9965eccc39,龙湖中环北,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_aa3686fb6d,金融岛南,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_ccf9ac5267,清华附中,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_d86c49fbed,农业东路,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_dbb2385d18,龙湖北,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_eca427650a,张家村,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05898810f2b8,ZZS_eda0ec6e78,龙湖中环南,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_05cb051f2fa6,ZZS_00f55fa149,碧沙岗,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_065e638aef,东风南路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_0660d199a6,农业南路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_0ccbb4888d,二七广场,0.9,exact+line,1号线|二七广场,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_1acdaac4ce,铁炉,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_27d32a2e36,五一公园,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_3813354d55,绿城广场,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_38180914a0,燕庄,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_52a5a7940c,兰寨,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_5d37b2006d,河南大学新区,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_6c89efbe2c,文苑北路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_87213b5129,会展中心,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_881a48e5bb,西三环,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_89f2ce9b1d,秦岭路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_90196f31d6,郑州火车站,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_a14df2d44f,紫荆山,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_ae1b2afcad,梧桐街,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_aed2ee7bb7,河南工业大学,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_b0ac143899,龙子湖,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_b37a0bcf35,郑大科技园,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_b8d795b006,黄河南路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_bb3c17098a,人民路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_bf7f2bfbd0,博学路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_c9109d3d9f,医学院,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_cc61daaced,市体育中心,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_d61a964e41,市民中心,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_e4b35b2f4d,郑州大学,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_e67ffc082e,西流湖,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_ff2a277828,民航路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05cb051f2fa6,ZZS_ff6940526d,郑州东站,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_05dd54787563,ZZS_e4b35b2f4d,郑州大学,0.9,exact,郑州大学,0,normal_info,0,
ZZM_CN_0621a969f279,ZZS_136c32a256,市中心医院,0.9,exact,市中心医院,0,normal_info,0,
ZZM_CN_0625bad26e9a,ZZS_047175b6e2,老鸦陈,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_06c5d1c11c,商鼎路,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_1236ed80e3,中央商务区,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_184971fb41,郎庄,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_1acd4fa835,金岱,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_1e911360df,姚庄,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_25a4eab92b,龙湖南,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_28ee7061d7,东十里铺,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_3546d6d127,丰庆路,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_45679e4fc0,七里河,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_542d10f6f0,金融岛北,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_548bc6fa98,陈寨东,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_55f9aea406,森林公园北,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_6605be2a4e,省体育中心,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_6a9a14f197,北二十里铺,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_87213b5129,会展中心,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_90c4ce1eb7,沙门,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_90de6fab35,货站街,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_93f56b73b3,果树所,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_95fb90b688,杨君刘,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_9965eccc39,龙湖中环北,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_aa3686fb6d,金融岛南,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_ccf9ac5267,清华附中,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_d86c49fbed,农业东路,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_dbb2385d18,龙湖北,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_eca427650a,张家村,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_0625bad26e9a,ZZS_eda0ec6e78,龙湖中环南,0.35,line_propagated,4号线,0,normal_info,0,4号线
ZZM_CN_076655d5e202,ZZS_00f55fa149,碧沙岗,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_065e638aef,东风南路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_0660d199a6,农业南路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_0ccbb4888d,二七广场,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_1acdaac4ce,铁炉,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_27d32a2e36,五一公园,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_3813354d55,绿城广场,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_38180914a0,燕庄,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_52a5a7940c,兰寨,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_5d37b2006d,河南大学新区,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_6c89efbe2c,文苑北路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_87213b5129,会展中心,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_881a48e5bb,西三环,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_89f2ce9b1d,秦岭路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_90196f31d6,郑州火车站,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_a14df2d44f,紫荆山,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_ae1b2afcad,梧桐街,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_aed2ee7bb7,河南工业大学,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_b0ac143899,龙子湖,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_b37a0bcf35,郑大科技园,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_b8d795b006,黄河南路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_bb3c17098a,人民路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_bf7f2bfbd0,博学路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_c9109d3d9f,医学院,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_cc61daaced,市体育中心,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_d61a964e41,市民中心,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_e4b35b2f4d,郑州大学,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_e67ffc082e,西流湖,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_ff2a277828,民航路,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_076655d5e202,ZZS_ff6940526d,郑州东站,0.35,line_propagated,1号线,0,normal_info,0,1号线
ZZM_CN_07888babfa59,ZZS_00f55fa149,碧沙岗,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_065e638aef,东风南路,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_0660d199a6,农业南路,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_0ccbb4888d,二七广场,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_1acdaac4ce,铁炉,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_27d32a2e36,五一公园,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_3813354d55,绿城广场,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_38180914a0,燕庄,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_52a5a7940c,兰寨,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_5d37b2006d,河南大学新区,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_6c89efbe2c,文苑北路,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_87213b5129,会展中心,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_881a48e5bb,西三环,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_89f2ce9b1d,秦岭路,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_90196f31d6,郑州火车站,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_a14df2d44f,紫荆山,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_ae1b2afcad,梧桐街,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_aed2ee7bb7,河南工业大学,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_b0ac143899,龙子湖,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_b37a0bcf35,郑大科技园,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_b8d795b006,黄河南路,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_bb3c17098a,人民路,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_bf7f2bfbd0,博学路,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_c87aa9753c,体育中心,0.9,exact,体育中心,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_c9109d3d9f,医学院,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_cc61daaced,市体育中心,0.9,exact+line,1号线|市体育中心,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_d61a964e41,市民中心,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_e4b35b2f4d,郑州大学,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_e67ffc082e,西流湖,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_ff2a277828,民航路,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_07888babfa59,ZZS_ff6940526d,郑州东站,0.35,line_propagated,1号线,3,facility_equipment,0,1号线
ZZM_CN_0840ef13a984,ZZS_02cf3e4cf5,南三环,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_1a5721a427,毛庄,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_20262a52f0,南五里堡,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_2bd57be00d,关虎屯,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_43a808507b,金洼,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_4d258fdd50,金达路,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_51e572c7c3,东大街,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_54adf32b6c,南四环,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_6b600b7696,刘庄,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_72de4f5f66,惠济区政府,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_7dd13fd23f,黄河路,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_90c4ce1eb7,沙门,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_93b9249040,二里岗,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_9660c27c11,站马屯,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_9f383e1427,花寨,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_a14df2d44f,紫荆山,0.9,exact+line,2号线|紫荆山,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_a7b91da4c7,陇海东路,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_abc078ccd5,黄河迎宾馆,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_bdc2a71da9,柳林,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_c180efc575,贾河,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_ff256e6634,北三环,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0840ef13a984,ZZS_ff491e6fdf,东风路,0.35,line_propagated,2号线,0,normal_info,0,2号线
ZZM_CN_0953d1fa6b10,ZZS_e4b35b2f4d,郑州大学,0.9,exact,郑州大学,0,normal_info,0,
ZZM_CN_0a089f49f5b1,ZZS_87213b5129,会展中心,0.9,exact,会展中心,0,normal_info,0,
ZZM_CN_0a548b6c79f1,ZZS_012609616a,金汇桥,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_1f9e3949c9,小营,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_20d2a84fd8,火车头体育场,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_2f6e9b8cad,贾峪,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_38180914a0,燕庄,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_388ac52a0a,大学中路,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_485552a0e0,马寨,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_50d016b586,二里岗东,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_5479c586b4,奥体中心,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_5d10963dfa,冯湾,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_5d76a54f7e,卧龙岗,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_7027bf40e7,金融岛西,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_77acb25c9b,洞林寺,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_7af1d05702,奥体中心西,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_920af7f7b2,陇秀公园,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_93b9249040,二里岗,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_9e03ca5f4c,常庄,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_ba70aa715e,博览中心,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_be7c73e65a,河南建院,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_c684a04cd3,李江沟,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_c720567666,桐淮,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_cb2e15cfa0,姚砦,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_ccf9ac5267,清华附中,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_d657129917,嵩淮,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_e6a9c90243,安宁路,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_eab04601b0,洞林湖,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_f593248d09,金桢路,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a548b6c79f1,ZZS_fab270f5e2,凤凰台南,0.35,line_propagated,6号线,0,normal_info,0,6号线
ZZM_CN_0a72307888f2,ZZS_001bf66fc1,陇海西路,0.35,line_propagated,5号线,0,normal_info,0,5号线
ZZM_CN_0a72307888f2,ZZS_1236ed80e3,中央商务区,0.35,line_propagated,5号线,0,normal_info,0,5号线
ZZM_CN_0a72307888f2,ZZS_1246e07d02,城东南路,0.35,line_propagated,5号线,0,normal_info,0,5号线
ZZM_CN_0a72307888f2,ZZS_136c32a256,市中心医院,0.35,line_propagated,5号线,0,normal_info,0,5号线
ZZM_CN_0a72307888f2,ZZS_14efbdcc1b,福塔东,0.35,line_propagated,5号线,0,normal_info,0,5号线
ZZM_CN_0a72307888f2,ZZS_190cc56901,金水东路,0.35,line_propagated,5号线,0,normal_info,0,5号线
ZZM_CN_0a72307888f2,ZZS_20262a52f0,南五里堡,0.35,line_propagated,5号线,0,normal_info,0,5号线
ZZM_CN_0a72307888f2,ZZS_20dcf363fc,康宁街,0.35,line_propagated,5号线,0,normal_info,0,5号线
ZZM_CN_0a72307888f2,ZZS_27d32a2e36,五一公园,0.35,line_propagated,5号线,0,normal_info,0,5号线
ZZM_CN_0a72307888f2,ZZS_2db8e2eabe,经北二路,0.35,line_propagated,5号线,0,normal_info,0,5号线
ZZM_CN_0a72307888f2,ZZS_31a002aa03,海滩寺,0.35,line_propagated,5号线,0,normal_info,0,5号线
ZZM_CN_0a72307888f2,ZZS_386438745b,祭城,0.35,line_propagated,5号线,0,normal_info,0,5号线
ZZM_CN_0a72307888f2,ZZS_3ada9c57dc,众意西路,0.35,line_propagated,5号线,0,normal_info,0,5号线
