doc_id,station_id,station_name,confidence,match_rule,evidence_span,event_label,event_label_name,event_severity,event_line_mentions
ZZM_CN_dbba27010fe7,ZZS_a14df2d44f,紫荆山,0.9,exact+line,2号线|紫荆山,0,normal_info,0,2号线
ZZM_CN_de7f79193489,ZZS_87213b5129,会展中心,0.9,exact+line,1号线|会展中心,0,normal_info,0,1号线
ZZM_CN_dff807eeb55e,ZZS_6b600b7696,刘庄,0.9,exact+line,2号线|刘庄,0,normal_info,0,2号线|3号线|4号线|5号线
ZZM_CN_dff807eeb55e,ZZS_c180efc575,贾河,0.9,exact+line,2号线|贾河,0,normal_info,0,2号线|3号线|4号线|5号线
ZZM_CN_e081df22dd92,ZZS_b2a66125f0,鲁庙,0.9,exact+line,8号线|鲁庙,0,normal_info,3,8号线
ZZM_CN_e0fbaa87d4a5,ZZS_87213b5129,会展中心,0.9,exact+line,1号线|会展中心,0,normal_info,0,1号线
ZZM_CN_e1e8d60d73e1,ZZS_0660d199a6,农业南路,0.9,exact+line,1号线|农业南路,0,normal_info,0,1号线
ZZM_CN_e89241a55bf2,ZZS_89f2ce9b1d,秦岭路,0.9,exact+line,1号线|秦岭路,0,normal_info,0,1号线
ZZM_CN_e89241a55bf2,ZZS_d86c49fbed,农业东路,0.9,exact,农业东路,0,normal_info,0,1号线
ZZM_CN_e9b84f0b71ed,ZZS_05d97db6f2,司赵,0.9,exact+line,3号线|司赵,0,normal_info,0,3号线
ZZM_CN_e9b84f0b71ed,ZZS_5563728074,营岗,0.9,exact+line,3号线|营岗,0,normal_info,0,3号线
ZZM_CN_e9b84f0b71ed,ZZS_c5943bbf34,滨河新城,0.9,exact+line,3号线|滨河新城,0,normal_info,0,3号线
