ts_hour,temperature_2m,relative_humidity_2m,precipitation,weather_code,wind_speed_10m,pressure_msl,cloud_cover
2022-01-01 00:00:00,2.5,48,0.0,1,12.7,1029.9,36
2022-01-01 01:00:00,1.5,51,0.0,0,11.0,1029.2,1
2022-01-01 02:00:00,0.5,53,0.0,0,9.9,1028.8,5
2022-01-01 03:00:00,-0.2,55,0.0,2,8.1,1027.9,60
2022-01-01 04:00:00,-1.1,59,0.0,2,7.4,1027.4,75
2022-01-01 05:00:00,-2.0,62,0.0,2,5.7,1026.8,64
2022-01-01 06:00:00,-2.4,63,0.0,3,5.7,1026.5,100
2022-01-01 07:00:00,-2.7,64,0.0,0,6.3,1026.9,1
2022-01-01 08:00:00,-1.0,56,0.0,0,6.9,1027.2,0
2022-01-01 09:00:00,2.8,38,0.0,0,12.6,1027.5,0
2022-01-01 10:00:00,6.1,34,0.0,0,13.9,1027.6,0
2022-01-01 11:00:00,8.3,30,0.0,0,18.8,1027.1,0
2022-01-01 12:00:00,9.6,28,0.0,0,21.8,1026.1,0
2022-01-01 13:00:00,10.7,25,0.0,0,21.7,1024.9,0
2022-01-01 14:00:00,11.6,22,0.0,0,22.0,1024.2,0
2022-01-01 15:00:00,11.5,23,0.0,0,20.9,1024.2,0
2022-01-01 16:00:00,11.0,28,0.0,0,16.4,1024.5,0
2022-01-01 17:00:00,9.3,30,0.0,0,14.2,1024.7,0
2022-01-01 18:00:00,8.0,28,0.0,0,17.0,1025.4,0
2022-01-01 19:00:00,7.4,26,0.0,0,19.5,1026.1,0
2022-01-01 20:00:00,6.1,33,0.0,0,14.0,1026.7,0
2022-01-01 21:00:00,4.8,37,0.0,0,14.8,1027.7,0
2022-01-01 22:00:00,3.2,42,0.0,0,14.1,1028.6,0
2022-01-01 23:00:00,1.2,51,0.0,0,9.2,1029.6,0
2022-01-02 00:00:00,-0.2,60,0.0,0,5.2,1030.3,0
2022-01-02 01:00:00,-1.2,66,0.0,0,6.3,1030.7,0
2022-01-02 02:00:00,-0.8,64,0.0,0,6.9,1030.9,0
2022-01-02 03:00:00,-1.2,67,0.0,0,10.3,1031.1,0
2022-01-02 04:00:00,-1.6,68,0.0,0,8.4,1031.3,0
2022-01-02 05:00:00,-1.7,69,0.0,0,8.7,1031.8,0
2022-01-02 06:00:00,-2.2,69,0.0,0,9.2,1032.4,0
2022-01-02 07:00:00,-2.7,66,0.0,0,8.6,1033.0,0
2022-01-02 08:00:00,-2.8,65,0.0,0,7.1,1033.8,6
2022-01-02 09:00:00,-0.9,54,0.0,0,8.9,1034.3,0
2022-01-02 10:00:00,0.7,45,0.0,0,9.8,1034.3,0
2022-01-02 11:00:00,2.5,38,0.0,0,11.4,1033.6,0
2022-01-02 12:00:00,4.0,34,0.0,0,10.4,1032.0,0
2022-01-02 13:00:00,5.1,32,0.0,0,8.6,1030.6,0
2022-01-02 14:00:00,5.9,31,0.0,1,8.0,1029.1,25
2022-01-02 15:00:00,6.2,32,0.0,3,8.4,1028.1,80
2022-01-02 16:00:00,6.1,33,0.0,0,9.0,1027.5,1
2022-01-02 17:00:00,4.0,45,0.0,0,5.8,1027.3,0
2022-01-02 18:00:00,1.0,55,0.0,0,9.7,1027.4,0
2022-01-02 19:00:00,0.6,57,0.0,0,8.9,1027.5,0
2022-01-02 20:00:00,-0.3,58,0.0,0,8.5,1027.1,0
2022-01-02 21:00:00,0.9,51,0.0,0,4.6,1027.1,0
2022-01-02 22:00:00,-0.3,56,0.0,0,3.6,1027.3,0
2022-01-02 23:00:00,-1.4,60,0.0,0,2.9,1027.0,0
2022-01-03 00:00:00,-2.0,63,0.0,0,3.4,1026.7,0
2022-01-03 01:00:00,-2.6,64,0.0,0,4.4,1026.6,0
2022-01-03 02:00:00,-2.6,65,0.0,0,4.7,1025.9,0
2022-01-03 03:00:00,-2.5,66,0.0,0,4.8,1025.5,0
2022-01-03 04:00:00,-2.2,67,0.0,0,5.8,1025.2,0
2022-01-03 05:00:00,-1.9,69,0.0,0,8.0,1025.2,0
2022-01-03 06:00:00,-1.6,74,0.0,0,11.1,1025.4,0
2022-01-03 07:00:00,-1.2,73,0.0,0,12.3,1025.5,0
2022-01-03 08:00:00,-0.5,66,0.0,0,14.1,1025.8,19
2022-01-03 09:00:00,2.1,55,0.0,1,13.4,1025.9,31
2022-01-03 10:00:00,4.9,47,0.0,0,8.6,1026.1,1
2022-01-03 11:00:00,7.4,39,0.0,0,9.1,1026.1,0
2022-01-03 12:00:00,8.6,35,0.0,0,10.0,1025.1,0
2022-01-03 13:00:00,9.2,34,0.0,0,9.5,1024.5,0
2022-01-03 14:00:00,9.6,34,0.0,0,7.9,1023.8,0
2022-01-03 15:00:00,9.6,35,0.0,0,6.3,1024.0,0
2022-01-03 16:00:00,9.0,38,0.0,0,6.9,1024.1,0
2022-01-03 17:00:00,5.4,56,0.0,0,7.9,1024.8,0
2022-01-03 18:00:00,3.5,62,0.0,3,7.9,1025.6,99
2022-01-03 19:00:00,3.0,58,0.0,3,8.7,1026.5,100
2022-01-03 20:00:00,2.0,63,0.0,3,7.6,1026.9,100
2022-01-03 21:00:00,2.2,60,0.0,2,8.7,1027.5,59
2022-01-03 22:00:00,1.2,61,0.0,2,6.6,1028.3,58
2022-01-03 23:00:00,0.9,59,0.0,3,7.4,1028.6,96
2022-01-04 00:00:00,1.5,55,0.0,2,8.2,1029.0,69
2022-01-04 01:00:00,0.7,57,0.0,0,7.5,1029.2,14
2022-01-04 02:00:00,-1.1,64,0.0,3,7.6,1029.1,96
2022-01-04 03:00:00,-1.5,65,0.0,3,7.1,1029.2,98
2022-01-04 04:00:00,-2.2,69,0.0,3,8.7,1029.0,100
2022-01-04 05:00:00,-2.2,69,0.0,3,8.6,1028.9,100
2022-01-04 06:00:00,-1.8,68,0.0,3,6.5,1029.1,100
2022-01-04 07:00:00,-2.0,69,0.0,3,6.9,1029.6,100
2022-01-04 08:00:00,-0.5,61,0.0,3,6.1,1030.0,100
2022-01-04 09:00:00,0.3,58,0.0,3,6.6,1030.2,100
2022-01-04 10:00:00,1.0,55,0.0,3,6.9,1030.1,100
2022-01-04 11:00:00,1.8,54,0.0,3,8.9,1029.8,100
2022-01-04 12:00:00,2.5,52,0.0,3,10.0,1028.7,100
2022-01-04 13:00:00,2.8,54,0.0,3,10.7,1027.9,100
2022-01-04 14:00:00,2.8,56,0.0,71,9.4,1027.4,100
2022-01-04 15:00:00,2.4,62,0.2,71,9.3,1027.2,100
2022-01-04 16:00:00,2.1,68,0.2,71,7.8,1027.5,100
2022-01-04 17:00:00,1.5,77,0.5,73,7.1,1027.8,100
2022-01-04 18:00:00,1.0,86,0.7,73,6.2,1028.1,100
2022-01-04 19:00:00,0.9,90,0.8,73,6.2,1028.5,100
2022-01-04 20:00:00,0.1,90,0.9,73,5.8,1029.2,100
2022-01-04 21:00:00,0.2,91,0.6,73,5.8,1029.3,100
2022-01-04 22:00:00,0.2,93,0.9,73,5.5,1029.6,100
2022-01-04 23:00:00,0.2,94,0.9,73,6.4,1029.2,100
2022-01-05 00:00:00,0.2,95,0.6,73,8.6,1029.0,100
2022-01-05 01:00:00,0.2,95,0.5,73,8.2,1028.7,100
2022-01-05 02:00:00,0.2,95,0.4,73,9.8,1028.7,100
2022-01-05 03:00:00,0.1,95,0.3,73,9.2,1028.3,100
2022-01-05 04:00:00,0.2,94,0.2,71,9.1,1028.5,100
2022-01-05 05:00:00,0.1,93,0.2,71,7.9,1028.6,100
2022-01-05 06:00:00,0.1,92,0.1,71,8.7,1028.6,100
2022-01-05 07:00:00,-0.1,92,0.0,3,6.7,1029.0,100
2022-01-05 08:00:00,-0.4,93,0.0,3,4.8,1029.2,100
2022-01-05 09:00:00,0.3,86,0.0,3,5.9,1029.4,100
2022-01-05 10:00:00,1.2,81,0.0,3,6.9,1030.0,100
2022-01-05 11:00:00,2.0,78,0.0,3,5.9,1030.5,100
2022-01-05 12:00:00,3.0,74,0.0,3,7.1,1030.0,100
2022-01-05 13:00:00,3.7,72,0.0,3,7.5,1029.2,100
2022-01-05 14:00:00,4.2,69,0.0,3,7.1,1029.1,100
2022-01-05 15:00:00,4.7,67,0.0,3,7.2,1028.9,100
2022-01-05 16:00:00,4.7,67,0.0,3,6.4,1029.4,100
2022-01-05 17:00:00,4.4,68,0.0,3,7.3,1029.3,100
2022-01-05 18:00:00,4.0,71,0.0,3,5.0,1029.5,100
2022-01-05 19:00:00,3.5,75,0.0,3,6.1,1030.0,100
2022-01-05 20:00:00,2.2,82,0.0,3,3.2,1031.5,100
2022-01-05 21:00:00,2.2,83,0.0,3,4.3,1032.0,100
2022-01-05 22:00:00,2.1,85,0.0,3,2.4,1032.5,100
2022-01-05 23:00:00,1.9,88,0.0,3,2.2,1032.8,100
2022-01-06 00:00:00,2.0,86,0.0,3,0.4,1032.5,100
2022-01-06 01:00:00,2.0,86,0.0,3,0.5,1032.6,100
2022-01-06 02:00:00,2.0,89,0.0,3,0.8,1032.8,100
2022-01-06 03:00:00,2.0,89,0.0,3,1.0,1032.9,100
2022-01-06 04:00:00,1.9,91,0.0,3,0.8,1032.9,100
2022-01-06 05:00:00,1.9,91,0.0,3,0.5,1032.9,100
2022-01-06 06:00:00,1.9,90,0.0,3,1.5,1033.2,100
2022-01-06 07:00:00,1.6,92,0.0,3,2.7,1033.6,98
2022-01-06 08:00:00,1.8,91,0.0,3,4.8,1034.2,97
2022-01-06 09:00:00,2.3,87,0.0,3,4.2,1034.8,100
2022-01-06 10:00:00,2.8,85,0.0,3,2.1,1035.4,100
2022-01-06 11:00:00,3.3,83,0.1,51,4.1,1035.5,100
2022-01-06 12:00:00,3.6,83,0.1,51,5.8,1034.8,100
2022-01-06 13:00:00,3.6,84,0.1,51,5.8,1034.0,100
2022-01-06 14:00:00,3.9,82,0.1,51,5.9,1033.6,100
2022-01-06 15:00:00,4.1,80,0.0,3,6.8,1033.3,100
2022-01-06 16:00:00,4.3,76,0.0,3,5.8,1033.4,100
2022-01-06 17:00:00,4.2,75,0.0,3,3.8,1033.4,100
2022-01-06 18:00:00,3.7,81,0.0,3,2.6,1033.7,99
2022-01-06 19:00:00,2.8,87,0.0,3,4.6,1034.0,100
2022-01-06 20:00:00,2.5,93,0.0,3,3.2,1034.8,100
2022-01-06 21:00:00,2.2,95,0.0,3,3.9,1034.6,100
2022-01-06 22:00:00,2.2,95,0.0,3,3.7,1034.7,100
2022-01-06 23:00:00,2.1,96,0.0,3,3.6,1034.9,100
2022-01-07 00:00:00,2.2,95,0.0,3,2.6,1035.0,100
2022-01-07 01:00:00,2.2,95,0.0,3,2.3,1035.2,100
2022-01-07 02:00:00,2.0,97,0.0,3,3.1,1034.9,100
2022-01-07 03:00:00,2.0,96,0.0,3,2.2,1034.5,100
2022-01-07 04:00:00,2.2,94,0.0,3,2.6,1033.8,100
2022-01-07 05:00:00,2.2,94,0.0,3,1.8,1033.3,100
2022-01-07 06:00:00,1.8,96,0.0,3,2.9,1033.3,100
2022-01-07 07:00:00,1.6,97,0.0,3,3.6,1033.6,100
2022-01-07 08:00:00,2.2,93,0.0,3,5.1,1033.8,100
2022-01-07 09:00:00,2.8,90,0.0,3,5.0,1033.8,100
2022-01-07 10:00:00,4.0,81,0.0,3,5.6,1033.9,87
2022-01-07 11:00:00,5.4,68,0.0,3,7.1,1033.6,96
2022-01-07 12:00:00,6.6,60,0.0,3,6.9,1032.3,99
2022-01-07 13:00:00,7.3,55,0.0,3,6.4,1031.1,97
2022-01-07 14:00:00,7.7,51,0.0,3,6.0,1030.2,97
2022-01-07 15:00:00,7.8,49,0.0,3,5.9,1029.5,100
2022-01-07 16:00:00,7.8,49,0.0,3,4.4,1029.1,86
2022-01-07 17:00:00,6.7,62,0.0,2,4.0,1029.1,65
2022-01-07 18:00:00,6.2,56,0.0,1,2.9,1029.5,37
2022-01-07 19:00:00,2.6,74,0.0,1,6.8,1030.0,23
2022-01-07 20:00:00,1.1,82,0.0,0,6.0,1030.3,6
2022-01-07 21:00:00,1.0,83,0.0,0,8.2,1030.3,2
2022-01-07 22:00:00,0.9,84,0.0,0,9.7,1030.3,10
2022-01-07 23:00:00,1.0,84,0.0,0,10.9,1030.3,0
2022-01-08 00:00:00,0.9,84,0.0,0,10.5,1029.9,0
2022-01-08 01:00:00,-0.1,88,0.0,2,7.9,1029.7,62
2022-01-08 02:00:00,-1.1,90,0.0,3,5.6,1029.3,100
2022-01-08 03:00:00,-1.6,92,0.0,3,5.8,1029.0,100
2022-01-08 04:00:00,-1.8,92,0.0,3,6.2,1028.1,100
2022-01-08 05:00:00,-1.6,92,0.0,3,6.2,1027.5,99
2022-01-08 06:00:00,-1.5,92,0.0,3,5.2,1027.2,100
2022-01-08 07:00:00,-2.3,92,0.0,3,5.7,1027.2,100
2022-01-08 08:00:00,-1.6,92,0.0,3,4.9,1027.3,100
2022-01-08 09:00:00,1.2,81,0.0,3,2.5,1027.6,100
2022-01-08 10:00:00,4.2,69,0.0,3,2.2,1028.4,100
2022-01-08 11:00:00,6.2,60,0.0,3,1.1,1028.0,100
2022-01-08 12:00:00,7.7,54,0.0,3,2.7,1027.0,99
2022-01-08 13:00:00,9.1,48,0.0,3,4.3,1025.7,98
2022-01-08 14:00:00,9.8,44,0.0,3,3.8,1024.9,100
2022-01-08 15:00:00,9.9,42,0.0,3,1.9,1024.7,100
2022-01-08 16:00:00,9.6,43,0.0,3,1.8,1024.7,100
2022-01-08 17:00:00,8.1,55,0.0,3,3.3,1024.8,100
2022-01-08 18:00:00,5.4,65,0.0,3,6.9,1025.4,100
2022-01-08 19:00:00,5.2,69,0.0,3,6.7,1025.8,100
2022-01-08 20:00:00,3.2,82,0.0,3,6.5,1026.4,100
2022-01-08 21:00:00,3.5,80,0.0,3,6.6,1026.2,99
2022-01-08 22:00:00,2.5,87,0.0,1,6.3,1026.0,30
2022-01-08 23:00:00,1.2,91,0.0,3,6.3,1025.8,91
2022-01-09 00:00:00,0.3,93,0.0,0,6.2,1025.5,0
2022-01-09 01:00:00,-0.7,93,0.0,0,5.0,1025.5,0
2022-01-09 02:00:00,-0.4,92,0.0,0,7.2,1025.6,7
2022-01-09 03:00:00,-0.3,90,0.0,0,6.6,1025.4,0
2022-01-09 04:00:00,-0.8,90,0.0,0,6.3,1024.8,0
2022-01-09 05:00:00,-1.5,91,0.0,0,8.5,1024.7,7
2022-01-09 06:00:00,-1.8,92,0.0,0,7.2,1025.0,13
2022-01-09 07:00:00,-1.5,92,0.0,0,5.6,1025.6,15
2022-01-09 08:00:00,-1.4,95,0.0,3,5.0,1025.6,93
2022-01-09 09:00:00,1.2,87,0.0,0,6.5,1025.9,9
2022-01-09 10:00:00,3.7,77,0.0,0,5.0,1025.9,0
2022-01-09 11:00:00,5.7,69,0.0,0,5.2,1025.4,0
2022-01-09 12:00:00,7.2,64,0.0,0,3.7,1024.0,0
2022-01-09 13:00:00,8.4,60,0.0,0,3.5,1022.6,3
2022-01-09 14:00:00,9.4,51,0.0,2,1.5,1022.3,56
2022-01-09 15:00:00,9.4,49,0.0,2,2.8,1021.8,65
2022-01-09 16:00:00,9.1,50,0.0,1,8.5,1021.7,29
2022-01-09 17:00:00,7.4,61,0.0,3,10.6,1021.8,91
2022-01-09 18:00:00,5.2,75,0.0,0,12.0,1022.0,0
2022-01-09 19:00:00,3.8,86,0.0,0,8.9,1023.0,0
2022-01-09 20:00:00,1.2,96,0.0,1,6.6,1023.6,38
2022-01-09 21:00:00,1.6,95,0.0,3,6.2,1024.2,100
2022-01-09 22:00:00,2.2,95,0.0,3,3.0,1024.3,100
2022-01-09 23:00:00,1.8,98,0.0,3,1.3,1024.1,100
2022-01-10 00:00:00,1.0,98,0.0,3,2.3,1024.1,100
2022-01-10 01:00:00,1.9,98,0.0,3,1.6,1023.6,100
2022-01-10 02:00:00,1.8,99,0.0,2,2.4,1023.5,78
2022-01-10 03:00:00,1.5,100,0.0,3,2.0,1023.7,100
2022-01-10 04:00:00,0.3,100,0.0,3,1.1,1023.4,100
2022-01-10 05:00:00,0.6,99,0.0,3,2.2,1023.3,100
2022-01-10 06:00:00,0.3,99,0.0,3,3.6,1023.6,100
2022-01-10 07:00:00,1.0,99,0.0,3,5.9,1024.3,100
2022-01-10 08:00:00,1.1,98,0.0,3,6.9,1025.0,100
2022-01-10 09:00:00,2.3,93,0.0,3,8.8,1025.7,100
2022-01-10 10:00:00,3.3,90,0.0,3,8.6,1026.4,100
2022-01-10 11:00:00,4.7,84,0.0,3,8.6,1026.6,100
2022-01-10 12:00:00,5.7,77,0.0,3,9.9,1026.2,100
2022-01-10 13:00:00,6.3,71,0.0,3,9.7,1025.6,100
2022-01-10 14:00:00,7.1,65,0.0,3,9.2,1025.3,100
2022-01-10 15:00:00,7.0,64,0.0,3,10.8,1025.3,100
2022-01-10 16:00:00,6.6,64,0.0,1,12.2,1025.7,45
2022-01-10 17:00:00,5.2,69,0.0,0,10.5,1026.2,3
2022-01-10 18:00:00,2.6,81,0.0,0,7.1,1026.8,0
2022-01-10 19:00:00,0.7,88,0.0,0,10.6,1027.8,0
2022-01-10 20:00:00,-0.7,91,0.0,0,8.7,1028.9,0
2022-01-10 21:00:00,-1.1,91,0.0,0,8.0,1029.4,0
2022-01-10 22:00:00,-1.5,90,0.0,0,6.5,1030.0,0
2022-01-10 23:00:00,-1.7,89,0.0,0,6.8,1030.3,0
2022-01-11 00:00:00,-1.5,89,0.0,0,6.5,1030.2,0
2022-01-11 01:00:00,-0.9,89,0.0,0,5.5,1030.1,1
2022-01-11 02:00:00,-1.1,92,0.0,0,4.8,1030.0,0
2022-01-11 03:00:00,-2.8,98,0.0,0,4.7,1029.7,17
2022-01-11 04:00:00,-4.4,97,0.0,3,5.4,1029.2,100
2022-01-11 05:00:00,-4.3,96,0.0,3,4.6,1028.6,93
2022-01-11 06:00:00,-4.4,95,0.0,2,4.1,1028.7,74
2022-01-11 07:00:00,-4.6,95,0.0,3,4.1,1029.0,100
2022-01-11 08:00:00,-2.8,97,0.0,3,5.0,1029.7,100
2022-01-11 09:00:00,-1.7,97,0.0,3,4.8,1029.8,100
2022-01-11 10:00:00,0.2,87,0.0,2,5.3,1029.9,74
2022-01-11 11:00:00,2.9,70,0.0,1,6.5,1029.6,22
2022-01-11 12:00:00,4.8,60,0.0,0,7.8,1028.1,4
2022-01-11 13:00:00,6.2,52,0.0,0,8.9,1026.5,0
2022-01-11 14:00:00,7.3,45,0.0,0,9.2,1025.2,0
2022-01-11 15:00:00,7.9,41,0.0,0,11.1,1024.4,0
2022-01-11 16:00:00,7.6,42,0.0,0,13.7,1024.1,0
2022-01-11 17:00:00,5.7,53,0.0,0,12.9,1024.0,0
2022-01-11 18:00:00,3.5,69,0.0,0,11.8,1024.5,0
2022-01-11 19:00:00,2.5,79,0.0,0,11.6,1024.7,0
2022-01-11 20:00:00,-0.5,93,0.0,0,8.4,1025.4,0
2022-01-11 21:00:00,-0.2,92,0.0,0,9.8,1025.6,0
2022-01-11 22:00:00,-0.4,92,0.0,0,8.6,1025.7,0
2022-01-11 23:00:00,-0.7,92,0.0,0,7.9,1025.5,0
2022-01-12 00:00:00,-0.9,93,0.0,0,8.0,1025.1,0
2022-01-12 01:00:00,-1.5,94,0.0,0,6.5,1024.6,10
2022-01-12 02:00:00,-2.2,94,0.0,1,5.6,1024.2,31
2022-01-12 03:00:00,-2.5,94,0.0,0,5.6,1024.1,0
2022-01-12 04:00:00,-3.0,94,0.0,0,5.8,1023.4,3
2022-01-12 05:00:00,-3.3,94,0.0,0,7.1,1022.9,0
2022-01-12 06:00:00,-3.3,93,0.0,0,7.2,1022.7,0
2022-01-12 07:00:00,-3.2,92,0.0,0,8.4,1022.8,0
2022-01-12 08:00:00,-2.4,92,0.0,0,8.0,1023.6,0
2022-01-12 09:00:00,0.9,81,0.0,1,5.9,1023.9,37
2022-01-12 10:00:00,4.2,66,0.0,3,5.2,1024.5,89
2022-01-12 11:00:00,7.5,49,0.0,3,11.9,1024.0,100
2022-01-12 12:00:00,8.1,38,0.0,3,21.7,1023.3,93
2022-01-12 13:00:00,9.1,32,0.0,3,24.6,1022.3,83
2022-01-12 14:00:00,10.1,30,0.0,1,28.8,1021.2,26
2022-01-12 15:00:00,11.1,24,0.0,0,28.5,1021.3,0
2022-01-12 16:00:00,9.8,22,0.0,3,29.0,1022.4,80
2022-01-12 17:00:00,7.9,26,0.0,2,27.8,1023.8,63
2022-01-12 18:00:00,6.3,27,0.0,3,15.8,1025.5,100
2022-01-12 19:00:00,2.7,66,0.0,3,14.5,1028.0,97
2022-01-12 20:00:00,0.9,70,0.0,3,12.5,1030.4,99
2022-01-12 21:00:00,0.8,71,0.0,3,12.3,1031.1,93
2022-01-12 22:00:00,0.2,74,0.0,3,9.8,1032.0,97
2022-01-12 23:00:00,-0.2,76,0.0,3,8.2,1032.4,100
2022-01-13 00:00:00,-1.7,84,0.0,3,8.0,1032.8,97
2022-01-13 01:00:00,-0.4,76,0.0,3,5.7,1032.9,89
2022-01-13 02:00:00,-2.0,81,0.0,1,2.7,1033.4,34
2022-01-13 03:00:00,-3.5,86,0.0,1,4.1,1033.6,44
2022-01-13 04:00:00,-3.8,87,0.0,3,3.9,1033.2,80
2022-01-13 05:00:00,-4.2,88,0.0,2,4.8,1032.9,61
2022-01-13 06:00:00,-4.2,88,0.0,1,5.9,1032.9,49
2022-01-13 07:00:00,-4.1,85,0.0,0,6.6,1033.1,2
2022-01-13 08:00:00,-3.1,81,0.0,1,8.3,1033.5,40
2022-01-13 09:00:00,-0.6,67,0.0,0,10.5,1033.8,7
2022-01-13 10:00:00,1.9,53,0.0,1,10.8,1034.3,37
2022-01-13 11:00:00,3.5,46,0.0,1,12.1,1033.9,25
2022-01-13 12:00:00,4.6,43,0.0,3,9.3,1032.3,80
2022-01-13 13:00:00,5.3,40,0.0,2,10.1,1030.6,50
2022-01-13 14:00:00,5.8,38,0.0,2,12.2,1029.2,71
2022-01-13 15:00:00,5.8,37,0.0,0,14.0,1028.4,4
2022-01-13 16:00:00,5.4,36,0.0,0,14.8,1028.1,1
2022-01-13 17:00:00,4.1,41,0.0,0,13.6,1027.8,0
2022-01-13 18:00:00,2.1,46,0.0,1,13.6,1027.8,30
2022-01-13 19:00:00,1.1,50,0.0,3,13.4,1028.1,100
2022-01-13 20:00:00,-0.2,55,0.0,3,13.3,1028.2,100
2022-01-13 21:00:00,-0.2,55,0.0,3,13.3,1028.1,100
2022-01-13 22:00:00,-0.5,55,0.0,3,13.4,1028.3,94
2022-01-13 23:00:00,-1.0,57,0.0,2,13.1,1028.3,77
2022-01-14 00:00:00,-1.6,60,0.0,3,12.0,1027.6,90
2022-01-14 01:00:00,-1.6,60,0.0,3,12.7,1027.3,99
2022-01-14 02:00:00,-1.7,60,0.0,2,11.9,1026.8,59
2022-01-14 03:00:00,-2.0,61,0.0,3,11.8,1026.6,100
2022-01-14 04:00:00,-1.7,60,0.0,3,11.8,1026.0,99
2022-01-14 05:00:00,-1.7,60,0.0,3,11.8,1025.5,100
2022-01-14 06:00:00,-1.5,59,0.0,3,12.0,1025.3,100
2022-01-14 07:00:00,-1.2,58,0.0,3,13.4,1025.3,100
2022-01-14 08:00:00,-1.2,60,0.0,3,13.3,1024.9,100
2022-01-14 09:00:00,-0.1,57,0.0,3,11.5,1024.9,100
2022-01-14 10:00:00,1.5,52,0.0,3,10.7,1025.1,100
2022-01-14 11:00:00,2.7,48,0.0,3,11.0,1025.1,100
2022-01-14 12:00:00,3.7,46,0.0,3,12.0,1023.9,100
2022-01-14 13:00:00,4.8,44,0.0,3,14.4,1022.3,100
2022-01-14 14:00:00,5.3,45,0.0,2,16.7,1020.8,76
2022-01-14 15:00:00,5.7,49,0.0,0,16.2,1020.4,19
2022-01-14 16:00:00,5.7,52,0.0,0,16.9,1020.1,3
2022-01-14 17:00:00,4.7,60,0.0,0,14.9,1020.0,0
2022-01-14 18:00:00,3.2,68,0.0,0,15.9,1020.0,0
2022-01-14 19:00:00,2.6,71,0.0,0,15.3,1020.3,0
2022-01-14 20:00:00,0.6,82,0.0,0,13.4,1021.3,0
2022-01-14 21:00:00,0.8,82,0.0,0,14.7,1021.1,0
2022-01-14 22:00:00,0.4,84,0.0,0,13.8,1021.3,0
2022-01-14 23:00:00,-0.3,89,0.0,0,11.5,1021.2,0
2022-01-15 00:00:00,-1.1,91,0.0,0,7.7,1021.0,0
2022-01-15 01:00:00,-2.2,91,0.0,0,5.5,1020.8,0
2022-01-15 02:00:00,-2.0,88,0.0,1,6.9,1020.7,27
2022-01-15 03:00:00,-1.0,82,0.0,1,8.3,1020.7,20
2022-01-15 04:00:00,0.3,70,0.0,2,10.9,1020.3,79
2022-01-15 05:00:00,2.2,57,0.0,1,16.1,1020.0,40
2022-01-15 06:00:00,2.9,54,0.0,2,17.7,1020.0,62
2022-01-15 07:00:00,3.0,52,0.0,1,17.8,1020.6,30
2022-01-15 08:00:00,3.2,55,0.0,0,19.9,1021.4,0
2022-01-15 09:00:00,5.2,49,0.0,0,21.3,1022.2,0
2022-01-15 10:00:00,7.3,46,0.0,0,19.9,1022.9,0
2022-01-15 11:00:00,9.6,38,0.0,0,21.1,1022.9,0
2022-01-15 12:00:00,11.1,32,0.0,0,21.3,1022.7,19
2022-01-15 13:00:00,12.4,28,0.0,3,21.0,1021.5,88
2022-01-15 14:00:00,12.9,26,0.0,3,20.3,1020.8,99
2022-01-15 15:00:00,12.7,26,0.0,3,17.6,1020.9,98
2022-01-15 16:00:00,12.1,29,0.0,3,13.8,1021.1,99
2022-01-15 17:00:00,10.3,33,0.0,3,11.4,1021.5,99
2022-01-15 18:00:00,8.2,36,0.0,3,8.2,1022.6,99
2022-01-15 19:00:00,5.6,53,0.0,3,11.0,1024.6,98
2022-01-15 20:00:00,4.7,65,0.0,3,9.2,1025.6,99
2022-01-15 21:00:00,4.2,66,0.0,2,10.7,1027.2,62
2022-01-15 22:00:00,3.0,69,0.0,3,9.7,1027.9,100
2022-01-15 23:00:00,2.7,66,0.0,3,10.0,1029.1,100
2022-01-16 00:00:00,1.7,68,0.0,0,10.4,1029.9,13
2022-01-16 01:00:00,0.8,72,0.0,0,9.7,1030.4,3
2022-01-16 02:00:00,0.0,77,0.0,0,9.3,1030.4,10
2022-01-16 03:00:00,-0.6,78,0.0,0,9.6,1030.4,10
2022-01-16 04:00:00,-1.2,75,0.0,0,8.8,1030.3,5
2022-01-16 05:00:00,-2.1,73,0.0,1,6.9,1030.5,24
2022-01-16 06:00:00,-3.5,75,0.0,2,8.7,1031.2,58
2022-01-16 07:00:00,-3.5,69,0.0,3,6.4,1031.8,99
2022-01-16 08:00:00,-2.5,59,0.0,3,7.4,1032.4,100
2022-01-16 09:00:00,-1.2,50,0.0,3,4.6,1032.8,100
2022-01-16 10:00:00,0.1,43,0.0,3,3.7,1033.2,100
2022-01-16 11:00:00,1.6,38,0.0,3,4.0,1032.6,100
2022-01-16 12:00:00,3.3,36,0.0,1,4.2,1031.1,41
2022-01-16 13:00:00,4.7,37,0.0,1,3.3,1029.8,48
2022-01-16 14:00:00,5.7,38,0.0,0,4.3,1028.0,8
2022-01-16 15:00:00,6.3,40,0.0,1,5.5,1027.2,32
2022-01-16 16:00:00,6.5,41,0.0,0,7.1,1026.8,4
2022-01-16 17:00:00,5.3,50,0.0,0,5.4,1026.8,10
2022-01-16 18:00:00,2.8,59,0.0,0,7.7,1026.9,0
2022-01-16 19:00:00,2.5,62,0.0,0,10.3,1027.1,0
2022-01-16 20:00:00,1.9,67,0.0,0,10.5,1027.2,0
2022-01-16 21:00:00,1.6,70,0.0,0,10.5,1027.1,0
2022-01-16 22:00:00,1.1,74,0.0,0,8.8,1027.4,0
2022-01-16 23:00:00,0.0,82,0.0,0,6.3,1027.2,0
